report_date,assigned_unid,fund_name,initial_investment_date,commitment,contributions,unfunded_commitment,current_market_value,distributions,total_value,tvpi,net_benefit,irr,strategy
"2015-06-30 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,80392369,72887087,113496991,3730245,117227236,1.5,36834867,0.3972,"Growth Equity"
"2015-03-31 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,67015254,86264202,75393080,3730245,79123325,1.2,12108071,0.1778,"Growth Equity"
"2014-12-31 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,58631163,94648293,58042832,3730245,61773077,1.1,3141914,0.0615,"Growth Equity"
"2014-09-30 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,56656209,96623247,57917754,3279456,61197210,1.1,4541001,0.1215,"Growth Equity"
"2014-06-30 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,37201886,116077570,37982884,3279456,41262340,1.1,4060454,0.154,"Growth Equity"
"2014-03-31 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,26975828,126303628,25570322,3279456,28849778,1.1,1873950,0.1001,"Growth Equity"
"2013-12-31 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,21634959,131644497,18609357,3279456,21888813,1,253854,0.0186,"Growth Equity"
"2013-09-30 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,20746242,129253758,16665357,0,16665357,0.8,-4080885,-0.3268,"Growth Equity"
"2013-06-30 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,19921369,130078631,16655397,0,16655397,0.8,-3265972,-0.4106,"Growth Equity"
"2013-03-31 00:00:00",8sbrrnuw7o55am31mmtr,"FountainVest China Growth Capital Fund II, L.P.","2013-01-02 00:00:00",150000000,2447394,147552606,11275,0,11275,0,-2436119,-0.9954,"Growth Equity"
"2021-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,141251839,59379069,11796421,231422365,243218786,1.7,101966947,0.1644,"Distressed Debt"
"2021-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,141251839,59379069,13805119,229236376,243041495,1.7,101789656,0.1647,"Distressed Debt"
"2020-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,141251839,59379069,14860299,227645559,242505858,1.7,101254019,0.1647,"Distressed Debt"
"2020-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"Sixth Street Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,141251839,59379069,15553319,226709780,242263099,1.7,101011260,0.165,"Distressed Debt"
"2020-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,141251839,59379069,16254854,225396726,241651580,1.7,100399741,0.165,"Distressed Debt"
"2020-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,141251839,59379069,16015820,225396726,241412546,1.7,100160707,0.1653,"Distressed Debt"
"2019-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,141251839,59379069,20481360,223150866,243632226,1.7,102380387,0.1677,"Distressed Debt"
"2019-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140594284,60036624,24560002,218896926,243456928,1.7,102862644,0.1689,"Distressed Debt"
"2019-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140594284,60036624,24318663,218896926,243215589,1.7,102621305,0.1695,"Distressed Debt"
"2019-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140594284,60036624,24321608,218896926,243218534,1.7,102624250,0.1704,"Distressed Debt"
"2018-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140594284,60036624,32230435,211211549,243441984,1.7,102847700,0.1717,"Distressed Debt"
"2018-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140594284,60036624,31684583,211211549,242896132,1.7,102301848,0.1724,"Distressed Debt"
"2018-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140594284,60036624,53313642,189295523,242609165,1.7,102014881,0.1739,"Distressed Debt"
"2018-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,48971616,186164561,235136177,1.7,94704005,0.168,"Distressed Debt"
"2017-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,53120990,181122800,234243790,1.7,93811618,0.1692,"Distressed Debt"
"2017-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,53016472,181122800,234139272,1.7,93707100,0.1717,"Distressed Debt"
"2017-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,62532866,170776193,233309059,1.7,92876887,0.1739,"Distressed Debt"
"2017-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,76579356,156394800,232974156,1.7,92541984,0.1775,"Distressed Debt"
"2016-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,75062214,156394800,231457014,1.6,91024842,0.1797,"Distressed Debt"
"2016-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,83937339,146821145,230758484,1.6,90326312,0.184,"Distressed Debt"
"2016-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,90314194,138774693,229088887,1.6,88656715,0.1876,"Distressed Debt"
"2016-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,97890491,130900585,228791076,1.6,88358904,0.1943,"Distressed Debt"
"2015-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,101217181,124179738,225396919,1.6,84964747,0.1965,"Distressed Debt"
"2015-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,129180263,89991974,219172237,1.6,78740065,0.1955,"Distressed Debt"
"2015-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,163295000,48455680,211750680,1.5,71318508,0.1944,"Distressed Debt"
"2015-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,181337893,22740220,204078113,1.5,63645941,0.1954,"Distressed Debt"
"2014-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,173245105,22740220,195985325,1.4,55553153,0.1944,"Distressed Debt"
"2014-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,190272184,72434,190344618,1.4,49912446,0.2053,"Distressed Debt"
"2014-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,178225647,72434,178298081,1.3,37865909,0.1894,"Distressed Debt"
"2014-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,171792890,72434,171865324,1.2,31433152,0.1963,"Distressed Debt"
"2013-12-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,140432172,60198736,163933251,72434,164005685,1.2,23573513,0.1927,"Distressed Debt"
"2013-09-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,154843126,45787782,170442305,72434,170514739,1.1,15671613,0.181,"Distressed Debt"
"2013-06-30 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,112840061,87790847,126125952,72434,126198386,1.1,13358325,0.1801,"Distressed Debt"
"2013-03-31 00:00:00",8uttvqc4bm5byh2zydeu,"TPG Opportunities Partners II, L.P.","2012-10-09 00:00:00",200000000,74912644,125718264,78264097,72434,78336531,1,3423887,0.0521,"Distressed Debt"
"2021-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,572972095,22995933,416469889,767300943,1183770832,2.1,610798737,0.1956,"Corporate Finance/Buyout - Mega"
"2021-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,572751611,22868725,481527924,677401839,1158929763,2,586178152,0.1948,"Corporate Finance/Buyout - Mega"
"2020-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,572552320,22868725,448855433,668356294,1117211727,2,544659407,0.1907,"Corporate Finance/Buyout - Mega"
"2020-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,565628373,29157114,450362621,631022664,1081385285,1.9,515756912,0.1887,"Corporate Finance/Buyout - Mega"
"2020-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,563958306,30794677,426030877,605058621,1031089498,1.8,467131192,0.1819,"Corporate Finance/Buyout - Mega"
"2020-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,563958306,30794677,396208361,592321018,988529379,1.8,424571073,0.1755,"Corporate Finance/Buyout - Mega"
"2019-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,563956140,30619754,505625307,546819538,1052444845,1.9,488488705,0.1971,"Corporate Finance/Buyout - Mega"
"2019-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,563956140,30619754,471563003,546308559,1017871562,1.8,453915422,0.1937,"Corporate Finance/Buyout - Mega"
"2019-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,556003785,38550947,499759563,517813298,1017572861,1.8,461569076,0.2022,"Corporate Finance/Buyout - Mega"
"2019-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,548986309,45397289,485817430,501109125,986926555,1.8,437940246,0.202,"Corporate Finance/Buyout - Mega"
"2018-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,547962537,45713087,504654143,442442559,947096702,1.7,399134165,0.1963,"Corporate Finance/Buyout - Mega"
"2018-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,547775294,45713087,585938544,410460333,996398877,1.8,448623583,0.2224,"Corporate Finance/Buyout - Mega"
"2018-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,546203039,46570808,593396192,367005135,960401327,1.8,414198288,0.2208,"Corporate Finance/Buyout - Mega"
"2018-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,546203039,46570808,612886160,306854234,919740394,1.7,373537355,0.2165,"Corporate Finance/Buyout - Mega"
"2017-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,546203039,46570808,649312214,298245470,947557684,1.7,401354645,0.2423,"Corporate Finance/Buyout - Mega"
"2017-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,545845772,46928075,614704701,249434476,864139177,1.6,318293405,0.2184,"Corporate Finance/Buyout - Mega"
"2017-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,531764832,56626190,592210407,220634648,812845055,1.5,281080223,0.2144,"Corporate Finance/Buyout - Mega"
"2017-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,520054673,67016723,548847072,208182709,757029781,1.5,236975108,0.2035,"Corporate Finance/Buyout - Mega"
"2016-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,487432262,99639134,483444164,201961795,685405959,1.4,197973697,0.1915,"Corporate Finance/Buyout - Mega"
"2016-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,439278962,138918031,460970887,165741031,626711918,1.4,187432956,0.2004,"Corporate Finance/Buyout - Mega"
"2016-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,388988841,177555148,389134340,149926270,539060610,1.4,150071769,0.1826,"Corporate Finance/Buyout - Mega"
"2016-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,379178237,187365752,393941560,118143946,512085506,1.4,132907269,0.1817,"Corporate Finance/Buyout - Mega"
"2015-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,362304259,201136392,385033633,114745889,499779522,1.4,137475263,0.2098,"Corporate Finance/Buyout - Mega"
"2015-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,339672741,215928469,349527551,107422013,456949564,1.3,117276823,0.2063,"Corporate Finance/Buyout - Mega"
"2015-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,310804125,244797085,364548579,64906999,429455578,1.4,118651453,0.2422,"Corporate Finance/Buyout - Mega"
"2015-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,310804125,226512135,347821174,46622049,394443223,1.3,83639098,0.2064,"Corporate Finance/Buyout - Mega"
"2014-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,279496516,244598719,312330556,33401024,345731580,1.2,66235064,0.1997,"Corporate Finance/Buyout - Mega"
"2014-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,278099940,242003482,292811094,29536022,322347116,1.2,44247176,0.1701,"Corporate Finance/Buyout - Mega"
"2014-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,261585934,247976181,284094125,13297229,297391354,1.1,35805420,0.1872,"Corporate Finance/Buyout - Mega"
"2014-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,241773468,267788647,254222645,6110499,260333144,1.1,18559676,0.1415,"Corporate Finance/Buyout - Mega"
"2013-12-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,197333660,305373728,211492464,2180135,213672599,1.1,16338939,0.2058,"Corporate Finance/Buyout - Mega"
"2013-09-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,127081445,375625943,129463485,2180135,131643620,1,4562175,0.0949,"Corporate Finance/Buyout - Mega"
"2013-06-30 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,43469930,459237458,43454098,2180135,45634233,1,2164303,0.0622,"Corporate Finance/Buyout - Mega"
"2013-03-31 00:00:00",985qbdt8q2p71bi6fiei,"KKR North America Fund XI, L.P.","2012-11-15 00:00:00",500000000,37776803,463057483,39106887,0,39106887,1,1330084,0.041,"Corporate Finance/Buyout - Mega"
"2021-06-30 00:00:00",99fzd8q8rocmlqdqcg4a,"BGH Capital Fund I, L.P.","2019-09-18 00:00:00",259276126,77771252,182794501,102305762,1289627,103595389,1.3,25824137,0.4119,"Corporate Finance/Buyout - Mid"
"2021-03-31 00:00:00",99fzd8q8rocmlqdqcg4a,"BGH Capital Fund I, L.P.","2019-09-18 00:00:00",261717076,73770010,189236693,97047941,1289627,98337568,1.3,24567557,0.5854,"Corporate Finance/Buyout - Mid"
"2020-12-31 00:00:00",99fzd8q8rocmlqdqcg4a,"BGH Capital Fund I, L.P.","2019-09-18 00:00:00",264222531,71095207,194416951,75400076,1289627,76689703,1.1,5594496,0.2203,"Corporate Finance/Buyout - Mid"
"2020-09-30 00:00:00",99fzd8q8rocmlqdqcg4a,"BGH Capital Fund I, L.P.","2019-09-18 00:00:00",248622192,40107035,209804785,32315568,1289627,33605195,0.8,-6501839,-0.3988,"Corporate Finance/Buyout - Mid"
"2020-06-30 00:00:00",99fzd8q8rocmlqdqcg4a,"BGH Capital Fund I, L.P.","2019-09-18 00:00:00",240878631,40107035,202061223,23064356,1289627,24353983,0.6,-15753052,-1,"Corporate Finance/Buyout - Mid"
"2021-06-30 00:00:00",9j531p09rmveck59zzkb,"TCV XI, L.P.","2021-02-01 00:00:00",250000000,46921766,203078234,44184413,0,44184413,0.9,-2737353,-0.1546,"Growth Equity"
"2021-06-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",253634349,238005533,22194632,268992646,154243621,423236267,1.8,185230734,0.1853,"Corporate Finance/Buyout - Large"
"2021-03-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",253352452,238005533,21912735,252505109,154243621,406748729,1.7,168743196,0.1809,"Corporate Finance/Buyout - Large"
"2020-12-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",258586474,252913297,12238992,265753346,120468896,386222243,1.5,133308945,0.159,"Corporate Finance/Buyout - Large"
"2020-09-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",258047636,252913297,11700155,238398591,118457569,356856160,1.4,103942863,0.1376,"Corporate Finance/Buyout - Large"
"2020-06-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",257552923,250715326,11205442,238463232,88777280,327240512,1.3,76525186,0.1133,"Corporate Finance/Buyout - Large"
"2020-03-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",257324944,250715326,10977463,224007474,88777280,312784753,1.2,62069427,0.1014,"Corporate Finance/Buyout - Large"
"2019-12-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",257539664,250715326,11192183,243387256,88777280,332164535,1.3,81449209,0.1403,"Corporate Finance/Buyout - Large"
"2019-09-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",257202602,245466562,16103885,249998773,50281877,300280650,1.2,54814088,0.1084,"Corporate Finance/Buyout - Large"
"2019-06-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",257871267,233750304,24120963,256416426,31835713,288252140,1.2,54501835,0.1212,"Corporate Finance/Buyout - Large"
"2019-03-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",257548032,233750304,23797728,249198509,31835713,281034222,1.2,47283918,0.1212,"Corporate Finance/Buyout - Large"
"2018-12-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",258028208,233750304,24277904,251736131,31835713,283571844,1.2,49821540,0.1475,"Corporate Finance/Buyout - Large"
"2018-09-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",258237325,199269881,58967443,222180434,23038893,245219328,1.2,45949446,0.1647,"Corporate Finance/Buyout - Large"
"2018-06-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",258649474,179515457,79134017,204566382,23038893,227605275,1.3,48089818,0.2071,"Corporate Finance/Buyout - Large"
"2018-03-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",262984830,179515457,83469373,195886465,23038893,218925359,1.2,39409902,0.2106,"Corporate Finance/Buyout - Large"
"2017-12-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",259577060,146079936,113497125,159778104,23038893,182816997,1.3,36737061,0.2425,"Corporate Finance/Buyout - Large"
"2017-09-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",258013562,146079936,111933626,148421642,23038893,171460535,1.2,25380599,0.2189,"Corporate Finance/Buyout - Large"
"2017-06-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",252839818,115391349,137448469,115356607,23038893,138395500,1.2,23004151,0.2572,"Corporate Finance/Buyout - Large"
"2017-03-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",243923793,115391349,128532444,103168335,23038893,126207229,1.1,10815880,0.1673,"Corporate Finance/Buyout - Large"
"2016-12-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",241187130,70809734,170377397,81512943,0,81512943,1.2,10703209,0.2071,"Corporate Finance/Buyout - Large"
"2016-09-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",252286853,70809734,181477119,71450162,0,71450162,1,640428,0.0141,"Corporate Finance/Buyout - Large"
"2016-06-30 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",249873811,52257921,197615890,53323442,0,53323442,1,1065521,0.0303,"Corporate Finance/Buyout - Large"
"2016-03-31 00:00:00",9lpdezgrkr94fmd1j1k8,"Bridgepoint Europe V, L.P.","2016-02-08 00:00:00",254167648,29265646,224902002,29632013,0,29632013,1,366367,0.0125,"Corporate Finance/Buyout - Large"
"2021-06-30 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,114221412,95402634,128635547,14918063,143553610,1.3,29332198,0.2255,"Distressed Debt"
"2021-03-31 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,95622983,114001063,105498506,14918063,120416569,1.3,24793586,0.2365,"Distressed Debt"
"2020-12-31 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,78574424,131049622,89988530,10578430,100566960,1.3,21992536,0.2632,"Distressed Debt"
"2020-09-30 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,69052691,136541696,69448015,6548771,75996786,1.1,6944095,0.1076,"Distressed Debt"
"2020-06-30 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,69052691,130744926,72000799,39321,72040120,1,2987429,0.0633,"Distressed Debt"
"2020-03-31 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,41126045,158671572,40813360,39321,40852681,1,-273364,-0.009,"Distressed Debt"
"2019-12-31 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,32355434,167442183,34072340,39321,34111661,1.1,1756227,0.0796,"Distressed Debt"
"2019-09-30 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,32355434,167638280,33992953,39321,34032274,1.1,1676840,0.0909,"Distressed Debt"
"2019-06-30 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,24928563,175065151,25822457,6661,25829118,1,900555,0.0624,"Distressed Debt"
"2019-03-31 00:00:00",9tz00qf04ffng08qx0ou,"TSSP Opportunities Partners IV, L.P.","2019-01-18 00:00:00",200000000,10277088,189722912,10786007,0,10786007,1,508919,0.0495,"Distressed Debt"
"2021-06-30 00:00:00",9xujicuan8fvzukecv84,"Bridgepoint Europe VI, L.P.","2019-04-01 00:00:00",406482586,210518949,195963637,226543098,30912403,257455501,1.2,46936552,0.2175,"Corporate Finance/Buyout - Large"
"2021-03-31 00:00:00",9xujicuan8fvzukecv84,"Bridgepoint Europe VI, L.P.","2019-04-01 00:00:00",402518058,160160520,242357538,161396339,30912403,192308742,1.2,32148222,0.1906,"Corporate Finance/Buyout - Large"
"2020-12-31 00:00:00",9xujicuan8fvzukecv84,"Bridgepoint Europe VI, L.P.","2019-04-01 00:00:00",413614160,160160520,253453640,156714557,30912403,187626960,1.2,27466440,0.2062,"Corporate Finance/Buyout - Large"
"2020-09-30 00:00:00",9xujicuan8fvzukecv84,"Bridgepoint Europe VI, L.P.","2019-04-01 00:00:00",402455543,160160520,242295024,165504983,11161205,176666188,1.1,16505669,0.1707,"Corporate Finance/Buyout - Large"
"2020-06-30 00:00:00",9xujicuan8fvzukecv84,"Bridgepoint Europe VI, L.P.","2019-04-01 00:00:00",391037181,129360734,261676447,130700320,0,130700320,1,1339586,0.0211,"Corporate Finance/Buyout - Large"
